movie_id,movie_title,genre_id,genre_name,avg_rating,num_ratings,percentile
tt0061405,Billion Dollar Brain,8,Drama,6.0,5669,0.38842789863198024
tt0068457,Dead of Night,8,Drama,6.6,5669,0.38842789863198024
tt0089177,My Lucky Stars,5,Action,6.3,5669,0.29337004871849187
tt0061405,Billion Dollar Brain,12,Crime,6.0,5669,0.32438113031293786
tt0073036,"A Genius, Two Partners and a Dupe",10,Comedy,6.2,5669,0.34492640354305065
tt0089177,My Lucky Stars,12,Crime,6.3,5669,0.32438113031293786
tt0089177,My Lucky Stars,10,Comedy,6.3,5669,0.34492640354305065
tt0068457,Dead of Night,16,Thriller,6.6,5669,0.3583220568335589
tt0061405,Billion Dollar Brain,16,Thriller,6.0,5669,0.3583220568335589
tt0068457,Dead of Night,19,Horror,6.6,5669,0.3879367172050099
tt15553956,Love and Leashes,1,Romance,6.3,5670,0.40043763676148797
tt11209212,See for Me,18,Mystery,5.8,5670,0.3388888888888889
tt8329290,The Golem,19,Horror,5.5,5670,0.3882663150955834
tt11209212,See for Me,12,Crime,5.8,5670,0.32484820177487156
tt8329290,The Golem,8,Drama,5.5,5670,0.38857740898557225
tt15553956,Love and Leashes,10,Comedy,6.3,5670,0.3451869219747297
tt11209212,See for Me,8,Drama,5.8,5670,0.38857740898557225
tt0079268,Hanover Street,8,Drama,6.0,5671,0.38872691933916426
tt0079268,Hanover Street,5,Action,6.0,5671,0.2935818682482525
tt0059643,The Saragossa Manuscript,8,Drama,7.8,5671,0.38872691933916426
tt0079268,Hanover Street,6,Adventure,6.0,5671,0.29354207436399216
tt0059643,The Saragossa Manuscript,10,Comedy,7.8,5671,0.34531718119056926
tt8956324,Warning,8,Drama,4.6,5672,0.3888764296927562
tt1014806,The Poker House,8,Drama,6.3,5672,0.3888764296927562
tt0080503,House on the Edge of the Park,16,Thriller,5.7,5672,0.3588633288227334
tt0080503,House on the Edge of the Park,19,Horror,5.7,5672,0.38859591298615687
tt8956324,Warning,16,Thriller,4.6,5672,0.3588633288227334
tt0050330,The Lower Depths,8,Drama,7.3,5673,0.3890259400463482
tt0049006,Beyond a Reasonable Doubt,12,Crime,6.9,5675,0.3250817375058384
tt4900708,Creepy,8,Drama,6.4,5675,0.3891006952231442
tt0049006,Beyond a Reasonable Doubt,8,Drama,6.9,5675,0.3891006952231442
tt4900708,Creepy,12,Crime,6.4,5675,0.3250817375058384
tt4900708,Creepy,19,Horror,6.4,5675,0.3889255108767304
tt1407972,Dream Home,19,Horror,6.6,5676,0.3892551087673039
tt0094293,Wanted: Dead or Alive,12,Crime,5.9,5676,0.32554880896777205
tt1407972,Dream Home,12,Crime,6.6,5676,0.32554880896777205
tt0094293,Wanted: Dead or Alive,8,Drama,5.9,5676,0.3892502055767362
tt1407972,Dream Home,8,Drama,6.6,5676,0.3892502055767362
tt0094293,Wanted: Dead or Alive,5,Action,5.9,5676,0.2937936877780131
tt10463030,Bhoot: Part One - The Haunted Ship,16,Thriller,5.4,5677,0.359404600811908
tt10463030,Bhoot: Part One - The Haunted Ship,18,Mystery,5.4,5677,0.33935185185185185
tt10463030,Bhoot: Part One - The Haunted Ship,19,Horror,5.4,5677,0.38958470665787737
tt1587729,71: Into the Fire,5,Action,7.3,5678,0.29400550730777375
tt1703049,Trigun: Badlands Rumble,5,Action,7.4,5678,0.29400550730777375
tt7278824,The First King,8,Drama,6.6,5678,0.3893997159303282
tt1587729,71: Into the Fire,8,Drama,7.3,5678,0.3893997159303282
tt1703049,Trigun: Badlands Rumble,6,Adventure,7.4,5678,0.2938682322243966
tt3029476,Pressure,8,Drama,5.6,5680,0.38954922628392014
tt12223548,The Bezonians,10,Comedy,4.9,5680,0.34544744040640873
tt0039211,Born to Kill,8,Drama,7.2,5680,0.38954922628392014
tt12223548,The Bezonians,12,Crime,4.9,5680,0.32601588042970575
tt0039211,Born to Kill,12,Crime,7.2,5680,0.32601588042970575
tt12223548,The Bezonians,8,Drama,4.9,5680,0.38954922628392014
tt3029476,Pressure,16,Thriller,5.6,5680,0.35967523680649527
tt2106550,Möbius,16,Thriller,6.1,5681,0.35994587280108253
tt0415908,Kaal,18,Mystery,4.7,5681,0.3398148148148148
tt0415908,Kaal,19,Horror,4.7,5681,0.3899143045484509
tt0020960,Hell's Angels,8,Drama,7.3,5681,0.38977349181430815
tt2106550,Möbius,8,Drama,6.1,5681,0.38977349181430815
tt2122340,Ferrari Ki Sawaari,8,Drama,6.4,5681,0.38977349181430815
tt2122340,Ferrari Ki Sawaari,10,Comedy,6.4,5681,0.34557769962224827
tt0415908,Kaal,6,Adventure,4.7,5681,0.294194390084801
tt0088885,The Care Bears Movie,6,Adventure,5.6,5682,0.2945205479452055
tt0088885,The Care Bears Movie,10,Comedy,5.6,5682,0.3457079588380878
tt0052556,The Lovers,8,Drama,7.2,5683,0.3899977573446961
tt0046828,Carmen Jones,8,Drama,6.8,5683,0.3899977573446961
tt0046828,Carmen Jones,1,Romance,6.8,5683,0.40068076829564797
tt0052556,The Lovers,1,Romance,7.2,5683,0.40068076829564797
tt0066989,Two English Girls,1,Romance,7.2,5684,0.4011670313639679
tt0081547,Spetters,1,Romance,6.6,5684,0.4011670313639679
tt0081547,Spetters,8,Drama,6.6,5684,0.3901472676982881
tt0066989,Two English Girls,8,Drama,7.2,5684,0.3901472676982881
tt10441806,The Way We Are,10,Comedy,5.6,5685,0.34583821805392734
tt10441806,The Way We Are,8,Drama,5.6,5685,0.39029677805188007
tt10441806,The Way We Are,1,Romance,5.6,5685,0.40165329443228787
tt0068416,What Have You Done to Solange?,18,Mystery,6.9,5686,0.3402777777777778
tt0068416,What Have You Done to Solange?,19,Horror,6.9,5686,0.3902439024390244
tt0068416,What Have You Done to Solange?,16,Thriller,6.9,5686,0.3602165087956698
tt2075108,22 Shey Shraban,8,Drama,8.1,5686,0.39037153322867607
tt2075108,22 Shey Shraban,5,Action,8.1,5686,0.29442914636729506
tt2075108,22 Shey Shraban,12,Crime,8.1,5686,0.3264829518916394
tt1907779,The Dinosaur Project,6,Adventure,4.6,5688,0.2948467058056099
tt1907779,The Dinosaur Project,8,Drama,4.6,5688,0.3904462884054721
tt1907779,The Dinosaur Project,5,Action,4.6,5688,0.2946409658970557
tt3603808,The Diabolical,19,Horror,4.7,5689,0.39057350032959787
tt0409043,Grilled,12,Crime,5.2,5691,0.32671648762260624
tt0051047,The Tall T,8,Drama,7.3,5691,0.3905210435822681
tt0409043,Grilled,10,Comedy,5.2,5691,0.3459684772697668
tt0058324,Man's Favorite Sport?,10,Comedy,7.1,5692,0.34609873648560635
tt0063293,The Mercenary,10,Comedy,7.1,5692,0.34609873648560635
tt0058324,Man's Favorite Sport?,1,Romance,7.1,5692,0.40189642596644787
tt0079482,Long Weekend,16,Thriller,6.6,5693,0.3604871447902571
tt0087980,The Razor's Edge,1,Romance,6.4,5693,0.4021395575006078
tt0079482,Long Weekend,19,Horror,6.6,5693,0.3909030982201714
tt0079482,Long Weekend,18,Mystery,6.6,5693,0.34074074074074073
tt0054084,Midnight Lace,8,Drama,6.7,5693,0.3905957987590641
tt0087980,The Razor's Edge,8,Drama,6.4,5693,0.3905957987590641
tt0054084,Midnight Lace,12,Crime,6.7,5693,0.3269500233535731
tt0058962,The Bedford Incident,8,Drama,7.3,5694,0.39074530911265604
tt0417072,R-Point,5,Action,6.2,5694,0.29485278542681637
tt0058962,The Bedford Incident,16,Thriller,7.3,5694,0.3607577807848444
tt0417072,R-Point,19,Horror,6.2,5694,0.3912326961107449
tt1221208,Frankie & Alice,7,Biography,6.4,5696,0.3226256983240223
tt1221208,Frankie & Alice,8,Drama,6.4,5696,0.39082006428945204
tt0086589,Suburbia,8,Drama,6.9,5698,0.39089481946624804
tt0086589,Suburbia,16,Thriller,6.9,5698,0.36102841677943165
tt2402603,Felony,16,Thriller,6.1,5699,0.36129905277401897
tt10192704,My True Fairytale,16,Thriller,6.0,5699,0.36129905277401897
tt10192704,My True Fairytale,18,Mystery,6.0,5699,0.34120370370370373
tt0094318,White Water Summer,8,Drama,6.2,5699,0.39096957464304405
tt0094318,White Water Summer,6,Adventure,6.2,5699,0.29517286366601436
tt2402603,Felony,8,Drama,6.1,5699,0.39096957464304405
tt8530978,Beats,8,Drama,6.4,5699,0.39096957464304405
tt2402603,Felony,12,Crime,6.1,5699,0.32718355908453994
tt10192704,My True Fairytale,8,Drama,6.0,5699,0.39096957464304405
tt0063278,Marketa Lazarová,8,Drama,7.9,5701,0.391268595350228
tt0063278,Marketa Lazarová,1,Romance,7.9,5701,0.4023826890347678
tt0036098,Lassie Come Home,8,Drama,7.1,5702,0.391343350527024
tt23219684,Mighty Morphin Power Rangers: Once & Always,5,Action,5.7,5702,0.295064604956577
tt1839591,Recoil,12,Crime,5.2,5702,0.3274170948155068
tt23219684,Mighty Morphin Power Rangers: Once & Always,6,Adventure,5.7,5702,0.29549902152641877
tt0036098,Lassie Come Home,6,Adventure,7.1,5702,0.29549902152641877
tt1839591,Recoil,5,Action,5.2,5702,0.295064604956577
tt1839591,Recoil,8,Drama,5.2,5702,0.391343350527024
tt0057581,The Thrill of It All,10,Comedy,6.9,5703,0.3463592549172854
tt0081323,"Pepi, Luci, Bom and Other Girls Like Mom",10,Comedy,6.1,5703,0.3463592549172854
tt0057581,The Thrill of It All,1,Romance,6.9,5703,0.4026258205689278
tt3812366,Ode to My Father,8,Drama,7.8,5704,0.39149286088061597
tt1130969,Sinners and Saints,5,Action,6.1,5705,0.2954882440160983
